product_id,brand,category,season,current_price,markdown_percentage,stock_quantity,customer_rating,is_returned,predicted_return_risk
FB000698,Mango,Tops,Winter,118.95,0.0,18,1.9,1,0.2451
FB000699,Uniqlo,Accessories,Fall,39.3,0.0,39,,0,0.1489
FB000700,H&M,Tops,Winter,74.3,0.0,31,3.8,1,0.263
FB000701,H&M,Bottoms,Spring,62.97,0.0,5,3.5,0,0.1006
FB000702,H&M,Accessories,Summer,73.6,0.0,1,1.8,0,0.2197
FB000703,Mango,Accessories,Spring,50.68,34.9,11,,0,0.1526
FB000704,Forever21,Tops,Summer,94.31,0.0,20,3.0,0,0.1526
FB000705,Ann Taylor,Bottoms,Spring,60.36,0.0,35,3.3,0,0.1682
FB000706,Mango,Bottoms,Summer,94.85,0.0,28,1.5,0,0.1085
FB000707,Uniqlo,Accessories,Winter,28.11,7.9,43,4.7,0,0.1236
FB000708,Mango,Dresses,Summer,97.06,0.0,24,3.9,0,0.151
FB000709,Forever21,Bottoms,Summer,37.37,35.4,17,,0,0.1871
FB000710,Zara,Tops,Fall,41.23,19.7,39,1.3,0,0.1016
FB000711,Ann Taylor,Accessories,Spring,33.49,45.4,46,,0,0.2164
FB000712,Banana Republic,Outerwear,Summer,189.28,0.0,41,2.7,1,0.2619
FB000713,Banana Republic,Tops,Summer,55.64,35.8,2,4.9,0,0.1304
FB000714,Ann Taylor,Bottoms,Spring,102.84,0.0,27,1.8,0,0.1943
FB000715,Zara,Outerwear,Fall,225.21,0.0,27,3.1,1,0.0868
FB000716,Uniqlo,Dresses,Winter,35.31,27.8,0,4.1,0,0.1452
FB000717,Forever21,Outerwear,Fall,145.93,0.0,19,1.5,0,0.093
FB000718,Banana Republic,Outerwear,Winter,127.19,43.7,30,3.2,0,0.2116
FB000719,Uniqlo,Outerwear,Summer,121.91,39.7,20,4.1,0,0.1752
FB000720,Uniqlo,Tops,Fall,51.85,0.0,28,,0,0.0821
FB000721,Uniqlo,Tops,Summer,75.34,0.0,21,,0,0.2559
FB000722,Gap,Shoes,Spring,41.53,54.9,44,2.2,0,0.1049
FB000723,Zara,Accessories,Fall,56.39,0.0,49,4.2,0,0.0963
FB000724,Mango,Tops,Fall,108.75,0.0,38,3.8,0,0.1045
FB000725,Uniqlo,Dresses,Spring,156.85,0.0,48,3.4,0,0.1588
FB000726,Uniqlo,Outerwear,Spring,168.13,0.0,42,2.5,0,0.1425
FB000727,Forever21,Shoes,Summer,62.69,57.0,46,,0,0.1351
FB000728,Gap,Bottoms,Winter,54.14,0.0,32,,0,0.142
FB000729,Zara,Accessories,Fall,45.64,0.0,36,3.6,1,0.1395
FB000730,Mango,Bottoms,Fall,46.76,0.0,38,2.7,0,0.1612
FB000731,Banana Republic,Dresses,Winter,75.23,0.0,42,1.7,1,0.1995
FB000732,Mango,Dresses,Summer,70.38,0.0,37,2.0,0,0.145
FB000733,H&M,Bottoms,Summer,76.04,0.0,13,4.4,0,0.1814
FB000734,Uniqlo,Shoes,Summer,93.42,15.7,43,,1,0.3321
FB000735,Forever21,Accessories,Fall,47.47,0.0,42,4.7,0,0.1264
FB000736,Gap,Accessories,Spring,79.94,0.0,26,3.8,0,0.1989
FB000737,Banana Republic,Bottoms,Fall,74.67,0.0,15,4.6,0,0.1213
FB000738,Forever21,Dresses,Fall,41.14,35.5,15,3.1,1,0.2854
FB000739,Ann Taylor,Bottoms,Fall,49.6,0.0,32,4.7,0,0.2095
FB000740,Zara,Tops,Spring,57.91,0.0,33,3.9,0,0.1024
FB000741,Uniqlo,Dresses,Summer,135.99,0.0,34,3.0,0,0.1473
FB000742,Mango,Dresses,Winter,41.83,21.8,41,2.1,0,0.1313
FB000743,Forever21,Tops,Summer,74.77,34.0,10,,0,0.117
FB000744,H&M,Tops,Winter,104.22,6.0,15,,0,0.0921
FB000745,Ann Taylor,Tops,Fall,94.3,0.0,16,,0,0.0879
FB000746,Forever21,Accessories,Spring,37.94,0.0,9,4.6,0,0.1005
FB000747,Ann Taylor,Outerwear,Winter,154.18,23.0,38,,0,0.1625
FB000748,Forever21,Accessories,Winter,43.45,0.0,50,4.0,0,0.1501
FB000749,Forever21,Bottoms,Summer,69.54,9.6,20,2.0,0,0.1998
FB000750,Forever21,Accessories,Fall,21.09,0.0,33,4.1,1,0.1872
FB000751,Banana Republic,Dresses,Winter,55.47,0.0,18,,0,0.2033
FB000752,H&M,Outerwear,Spring,122.53,0.0,25,,0,0.1311
FB000753,Uniqlo,Accessories,Summer,61.13,0.0,34,2.6,0,0.2421
FB000754,Uniqlo,Outerwear,Spring,127.59,0.0,1,4.9,0,0.0588
FB000755,Ann Taylor,Accessories,Summer,73.04,0.0,44,4.2,0,0.2566
FB000756,Uniqlo,Outerwear,Winter,129.46,0.0,32,4.0,0,0.1081
FB000757,Banana Republic,Accessories,Winter,51.3,0.0,33,,0,0.1645
FB000758,H&M,Dresses,Spring,173.0,0.0,13,3.9,0,0.1019
FB000759,Uniqlo,Accessories,Summer,70.72,0.0,18,2.8,0,0.2299
FB000760,Forever21,Dresses,Summer,126.37,0.0,42,2.0,0,0.0947
FB000761,Zara,Bottoms,Winter,76.11,9.6,45,2.1,0,0.1721
FB000762,Forever21,Accessories,Summer,32.9,44.6,41,2.3,1,0.179
FB000763,Mango,Outerwear,Fall,194.79,0.3,30,2.9,0,0.0689
FB000764,Gap,Dresses,Spring,99.57,7.5,21,4.6,0,0.1356
FB000765,H&M,Shoes,Spring,63.12,0.0,35,2.9,0,0.1149
FB000766,Gap,Bottoms,Fall,58.91,0.0,17,2.0,0,0.1344
FB000767,H&M,Bottoms,Summer,93.27,0.0,18,3.7,0,0.1376
FB000768,Forever21,Dresses,Spring,93.46,36.8,37,3.3,0,0.1263
FB000769,Uniqlo,Tops,Fall,30.53,0.0,25,2.5,0,0.1277
FB000770,Zara,Tops,Fall,103.28,1.6,33,2.0,0,0.0852
FB000771,H&M,Dresses,Winter,75.52,0.0,2,2.8,0,0.1275
FB000772,Gap,Bottoms,Winter,54.7,0.0,18,4.2,0,0.1631
FB000773,Ann Taylor,Shoes,Summer,93.55,25.9,40,1.5,1,0.3711
FB000774,Banana Republic,Shoes,Summer,30.14,52.8,23,,0,0.162
FB000775,Uniqlo,Accessories,Winter,75.93,0.0,32,3.1,0,0.2108
FB000776,Zara,Tops,Fall,59.98,27.3,9,3.8,0,0.0725
FB000777,Banana Republic,Bottoms,Fall,46.02,0.0,21,1.1,0,0.2151
FB000778,Mango,Dresses,Winter,68.49,45.5,27,1.6,0,0.0771
FB000779,Mango,Shoes,Winter,32.35,50.7,23,1.1,0,0.1785
FB000780,Banana Republic,Dresses,Summer,91.61,0.0,31,1.4,0,0.2219
FB000781,H&M,Outerwear,Summer,162.78,0.0,0,,0,0.1344
FB000782,Mango,Outerwear,Winter,86.92,35.3,36,,0,0.1062
FB000783,Mango,Bottoms,Spring,47.58,38.8,23,4.3,0,0.1673
FB000784,Gap,Accessories,Summer,19.78,59.9,47,,0,0.2077
FB000785,Forever21,Outerwear,Summer,191.47,17.3,49,2.1,0,0.1362
FB000786,Gap,Outerwear,Winter,140.1,0.0,14,3.9,0,0.114
FB000787,Ann Taylor,Dresses,Summer,84.75,27.8,34,2.8,1,0.3608
FB000788,Ann Taylor,Tops,Spring,83.98,0.0,23,1.9,0,0.1641
FB000789,H&M,Dresses,Spring,51.93,53.5,19,,0,0.0884
FB000790,H&M,Bottoms,Summer,25.16,0.0,37,2.8,0,0.1826
FB000791,Banana Republic,Outerwear,Fall,135.38,23.0,1,3.7,0,0.1063
FB000792,Mango,Tops,Summer,33.28,37.5,33,4.3,0,0.2021
FB000793,Banana Republic,Outerwear,Fall,122.66,43.0,48,2.5,0,0.1689
FB000794,Zara,Bottoms,Summer,62.18,20.7,9,4.4,0,0.2138
FB000795,Zara,Shoes,Summer,173.15,0.0,45,2.2,0,0.14
FB000796,Zara,Accessories,Fall,10.68,36.6,34,1.7,0,0.1851
FB000797,Forever21,Outerwear,Summer,128.6,0.0,11,2.3,0,0.088
FB000798,Ann Taylor,Outerwear,Spring,131.74,0.0,46,4.6,0,0.1436
FB000799,Forever21,Bottoms,Summer,24.57,12.7,13,3.9,0,0.1435
FB000800,Forever21,Outerwear,Winter,68.68,58.4,29,1.2,0,0.1328
FB000801,Mango,Tops,Spring,49.22,0.8,22,2.3,0,0.0992
FB000802,Banana Republic,Tops,Fall,79.9,18.9,37,4.1,1,0.114
FB000803,Mango,Shoes,Fall,65.18,30.8,31,1.4,0,0.1329
FB000804,Forever21,Accessories,Winter,23.5,0.0,14,3.9,1,0.1726
FB000805,Zara,Bottoms,Fall,109.36,0.0,0,1.1,0,0.0884
FB000806,H&M,Accessories,Fall,69.73,0.0,7,1.1,1,0.0603
FB000807,H&M,Shoes,Summer,84.99,57.3,37,3.4,0,0.1517
FB000808,Gap,Bottoms,Spring,35.64,56.7,41,,0,0.0995
FB000809,Uniqlo,Bottoms,Spring,47.23,9.9,42,3.5,0,0.1595
FB000810,Ann Taylor,Outerwear,Fall,180.49,0.0,18,2.5,1,0.2199
FB000811,Ann Taylor,Dresses,Fall,63.02,0.0,37,2.5,0,0.1309
FB000812,Mango,Tops,Spring,97.05,0.0,9,,0,0.0731
FB000813,Zara,Bottoms,Winter,79.62,0.0,37,4.1,0,0.1449
FB000814,Zara,Dresses,Winter,82.5,0.0,0,,0,0.1109
FB000815,Ann Taylor,Bottoms,Spring,101.13,13.7,5,4.8,0,0.0946
FB000816,Ann Taylor,Outerwear,Spring,174.05,0.0,9,,0,0.0779
FB000817,Forever21,Bottoms,Spring,58.29,0.0,22,2.3,0,0.1281
FB000818,H&M,Bottoms,Summer,26.1,57.5,3,4.8,0,0.1161
FB000819,Zara,Accessories,Winter,20.24,0.0,20,4.1,0,0.2093
FB000820,Zara,Bottoms,Fall,88.58,0.0,50,,0,0.0919
FB000821,Ann Taylor,Bottoms,Winter,67.92,0.0,23,1.8,1,0.2677
FB000822,Ann Taylor,Accessories,Fall,25.39,0.0,42,1.8,0,0.1684
FB000823,Forever21,Dresses,Winter,70.23,39.4,14,3.8,1,0.2378
FB000824,Forever21,Bottoms,Summer,87.21,16.1,6,4.9,1,0.304
FB000825,Gap,Shoes,Winter,75.3,20.5,24,3.6,0,0.229
FB000826,Ann Taylor,Accessories,Fall,23.28,0.0,44,3.1,1,0.2063
FB000827,Gap,Tops,Summer,90.73,0.0,14,1.1,0,0.1679
FB000828,H&M,Bottoms,Fall,25.74,0.0,33,1.1,1,0.2713
FB000829,Ann Taylor,Shoes,Spring,162.97,0.0,47,2.2,1,0.3341
FB000830,H&M,Accessories,Winter,45.95,8.7,14,1.3,0,0.1286
FB000831,Uniqlo,Shoes,Spring,60.38,0.0,0,,0,0.105
FB000832,Uniqlo,Tops,Summer,103.65,0.0,29,3.7,0,0.175
FB000833,Gap,Bottoms,Spring,75.14,0.0,41,,1,0.3794
FB000834,H&M,Shoes,Winter,88.0,0.0,2,1.9,0,0.0696
FB000835,Ann Taylor,Dresses,Winter,69.54,0.0,21,,0,0.1729
FB000836,Mango,Outerwear,Winter,209.52,0.0,48,2.6,0,0.1086
FB000837,H&M,Shoes,Fall,97.42,0.0,35,2.0,0,0.105
FB000838,Uniqlo,Dresses,Winter,154.6,0.0,38,4.5,1,0.212
FB000839,Zara,Bottoms,Summer,50.59,38.0,31,1.2,0,0.1537
FB000840,Mango,Accessories,Winter,48.04,0.0,46,4.8,0,0.1342
FB000841,Banana Republic,Tops,Fall,70.77,0.0,5,3.7,0,0.0752
FB000842,Forever21,Outerwear,Fall,103.49,0.0,12,1.8,0,0.0628
FB000843,Uniqlo,Outerwear,Spring,138.89,0.0,10,,0,0.0494
FB000844,H&M,Accessories,Winter,49.84,32.2,17,,1,0.17
FB000845,Zara,Bottoms,Spring,82.37,0.0,49,3.3,0,0.144
FB000846,Ann Taylor,Dresses,Summer,67.0,18.0,28,4.7,0,0.3168
FB000847,Banana Republic,Dresses,Winter,95.68,10.6,6,,0,0.1256
FB000848,H&M,Bottoms,Summer,83.93,18.7,6,4.0,0,0.2496
FB000849,Gap,Tops,Fall,82.8,17.6,19,,0,0.1649
FB000850,Ann Taylor,Shoes,Winter,74.48,53.7,18,,0,0.159
FB000851,Mango,Accessories,Fall,78.39,0.0,7,4.2,0,0.0584
FB000852,Zara,Outerwear,Spring,129.48,23.1,3,2.0,0,0.0778
FB000853,Banana Republic,Shoes,Winter,128.35,0.0,20,2.5,0,0.124
FB000854,Uniqlo,Dresses,Spring,134.02,3.0,34,4.1,0,0.0982
FB000855,Uniqlo,Dresses,Fall,52.45,0.0,16,1.7,0,0.1325
FB000856,H&M,Shoes,Winter,171.53,0.0,12,4.8,0,0.0743
FB000857,Mango,Tops,Fall,80.26,1.2,10,4.9,0,0.0344
FB000858,Banana Republic,Accessories,Spring,17.54,44.1,11,3.4,0,0.183
FB000859,Gap,Bottoms,Spring,93.89,0.0,3,1.8,0,0.1172
FB000860,Uniqlo,Bottoms,Spring,54.84,0.0,12,3.2,0,0.1254
FB000861,Zara,Dresses,Winter,140.34,0.0,23,2.8,1,0.248
FB000862,Banana Republic,Tops,Fall,43.16,16.8,30,1.5,0,0.1243
FB000863,Mango,Dresses,Spring,75.86,44.3,49,,0,0.11
FB000864,H&M,Accessories,Summer,71.19,0.0,14,2.8,0,0.1572
FB000865,Forever21,Outerwear,Spring,132.99,44.9,23,2.1,0,0.2333
FB000866,Gap,Outerwear,Fall,96.55,51.3,38,,0,0.1286
FB000867,Ann Taylor,Bottoms,Winter,64.07,0.0,34,,0,0.1804
FB000868,Zara,Bottoms,Fall,98.69,10.4,36,1.6,0,0.1308
FB000869,Forever21,Outerwear,Spring,120.68,0.0,6,1.9,0,0.0764
FB000870,Zara,Accessories,Fall,47.73,31.0,9,2.7,1,0.14
FB000871,Ann Taylor,Dresses,Fall,134.77,0.0,36,4.8,0,0.0942
FB000872,Uniqlo,Tops,Spring,29.93,0.0,13,,0,0.0645
FB000873,Gap,Accessories,Winter,56.09,0.0,21,4.9,0,0.1435
FB000874,Gap,Shoes,Fall,83.5,33.1,45,2.4,0,0.1545
FB000875,Zara,Dresses,Spring,41.28,56.1,16,1.2,0,0.0695
FB000876,Zara,Shoes,Fall,100.53,8.2,12,,0,0.0982
FB000877,Mango,Accessories,Winter,31.13,0.0,29,4.7,0,0.15
FB000878,Banana Republic,Accessories,Fall,65.17,1.7,28,1.6,0,0.0936
FB000879,H&M,Bottoms,Winter,47.71,28.4,32,2.0,0,0.1866
FB000880,Mango,Bottoms,Spring,117.63,0.0,18,1.2,0,0.1646
FB000881,Banana Republic,Shoes,Winter,174.53,0.0,45,,0,0.138
FB000882,Zara,Dresses,Winter,152.65,0.0,27,3.7,0,0.1119
FB000883,Ann Taylor,Outerwear,Summer,83.24,0.0,16,,0,0.2117
FB000884,Zara,Accessories,Winter,40.18,0.0,27,4.7,0,0.1538
FB000885,Mango,Bottoms,Spring,56.95,22.8,0,,0,0.2444
FB000886,Forever21,Accessories,Winter,71.3,0.0,29,,0,0.1539
FB000887,Forever21,Accessories,Summer,23.74,52.8,11,,0,0.1762
FB000888,H&M,Accessories,Spring,46.97,0.0,33,2.6,0,0.1731
FB000889,Zara,Shoes,Fall,162.9,0.0,30,1.9,0,0.1294
FB000890,Forever21,Bottoms,Winter,57.14,0.0,39,1.4,0,0.1028
FB000891,Ann Taylor,Shoes,Spring,93.6,0.0,49,4.3,0,0.1713
FB000892,Forever21,Accessories,Spring,36.8,43.0,36,3.9,0,0.1407
FB000893,Ann Taylor,Outerwear,Winter,142.34,0.0,43,,0,0.1262
FB000894,Gap,Shoes,Spring,46.85,57.8,11,2.2,0,0.0681
FB000895,Banana Republic,Tops,Winter,14.87,49.0,31,,0,0.2103
FB000896,Ann Taylor,Tops,Summer,30.46,0.0,19,1.2,0,0.1508
FB000897,Forever21,Accessories,Winter,31.32,0.0,28,2.7,0,0.1248
FB000898,Uniqlo,Bottoms,Spring,61.78,0.0,24,3.5,0,0.1244
FB000899,Zara,Outerwear,Summer,126.27,0.0,1,4.7,0,0.1339
FB000900,Uniqlo,Outerwear,Winter,147.53,0.0,33,4.7,1,0.1683
FB000901,Banana Republic,Accessories,Summer,32.47,12.2,14,4.8,0,0.1992
FB000902,H&M,Shoes,Fall,172.41,0.0,33,2.3,0,0.0997
FB000903,H&M,Accessories,Spring,45.18,16.0,32,,0,0.1454
FB000904,Mango,Shoes,Summer,80.56,0.0,7,1.9,0,0.1148
FB000905,Mango,Accessories,Fall,51.72,0.0,35,3.7,1,0.1248
FB000906,Mango,Bottoms,Spring,66.69,37.8,21,2.9,0,0.106
FB000907,H&M,Shoes,Fall,87.32,50.1,7,4.9,0,0.118
FB000908,Forever21,Dresses,Spring,42.36,53.2,37,2.2,0,0.0804
FB000909,Forever21,Shoes,Summer,79.17,16.6,39,4.8,0,0.1398
FB000910,Banana Republic,Shoes,Winter,179.82,0.0,28,2.4,1,0.2799
FB000911,Uniqlo,Tops,Spring,77.8,23.7,29,3.6,0,0.1043
FB000912,Banana Republic,Bottoms,Spring,22.72,16.2,10,2.4,1,0.2911
FB000913,Gap,Outerwear,Summer,141.83,0.0,2,2.4,1,0.2452
FB000914,Gap,Shoes,Spring,98.49,37.0,45,2.9,1,0.1803
FB000915,Forever21,Tops,Summer,81.84,0.0,41,2.4,0,0.1867
FB000916,H&M,Bottoms,Fall,29.19,19.9,39,1.8,0,0.1558
FB000917,Ann Taylor,Outerwear,Fall,155.3,0.0,9,3.0,0,0.092
FB000918,Uniqlo,Bottoms,Fall,60.09,28.5,3,1.0,0,0.1305
FB000919,Gap,Shoes,Fall,43.06,56.4,22,4.5,0,0.085
FB000920,Ann Taylor,Accessories,Summer,21.67,59.1,50,3.4,1,0.2564
FB000921,Uniqlo,Bottoms,Spring,39.84,0.0,24,2.4,0,0.1625
FB000922,Ann Taylor,Accessories,Spring,40.01,0.0,22,4.5,0,0.2172
FB000923,Ann Taylor,Outerwear,Summer,245.75,0.0,12,,1,0.2547
FB000924,Zara,Bottoms,Winter,102.25,0.0,6,3.8,0,0.1343
FB000925,Ann Taylor,Tops,Summer,76.33,0.0,15,2.0,1,0.3365
FB000926,Zara,Accessories,Spring,31.59,39.0,37,2.5,0,0.1354
FB000927,Zara,Outerwear,Spring,123.02,12.9,23,1.7,0,0.1208
FB000928,Uniqlo,Accessories,Spring,66.18,0.0,20,1.7,0,0.1149
FB000929,Banana Republic,Tops,Summer,35.15,0.0,38,2.2,0,0.1409
FB000930,H&M,Accessories,Spring,20.94,41.2,4,3.7,0,0.1682
FB000931,Forever21,Accessories,Summer,35.64,0.0,48,5.0,1,0.1991
FB000932,Ann Taylor,Bottoms,Summer,86.68,0.0,2,,0,0.164
FB000933,H&M,Accessories,Fall,17.72,0.0,9,1.2,0,0.1434
FB000934,Uniqlo,Outerwear,Fall,76.25,13.3,4,4.5,0,0.0945
FB000935,Mango,Outerwear,Spring,216.26,0.0,26,1.1,0,0.1271
FB000936,Mango,Outerwear,Summer,238.11,0.0,49,,0,0.1767
FB000937,Uniqlo,Shoes,Winter,112.77,0.0,11,4.1,0,0.082
FB000938,Gap,Accessories,Winter,21.54,44.8,29,3.4,0,0.2296
FB000939,Ann Taylor,Tops,Spring,69.77,0.0,29,5.0,0,0.1578
FB000940,H&M,Dresses,Spring,64.46,48.4,22,3.2,0,0.0591
FB000941,Banana Republic,Dresses,Summer,59.25,29.4,20,2.1,1,0.2134
FB000942,Forever21,Outerwear,Fall,180.91,0.0,10,3.8,0,0.0408
FB000943,Forever21,Shoes,Spring,120.11,0.0,27,4.1,0,0.1307
FB000944,Forever21,Outerwear,Summer,225.01,0.0,50,1.9,1,0.2632
FB000945,Mango,Dresses,Summer,115.57,0.0,32,3.0,0,0.1505
FB000946,Gap,Accessories,Fall,17.17,19.0,22,1.3,0,0.1829
FB000947,Zara,Bottoms,Spring,52.36,0.0,35,,0,0.1252
FB000948,Ann Taylor,Accessories,Fall,73.43,0.0,22,2.3,0,0.1589
FB000949,Ann Taylor,Accessories,Spring,70.75,0.0,0,1.4,0,0.1319
FB000950,Gap,Accessories,Fall,58.9,0.0,39,4.0,0,0.1112
FB000951,Forever21,Outerwear,Winter,87.07,16.9,43,4.3,0,0.1108
FB000952,Forever21,Accessories,Fall,55.3,0.0,17,2.5,0,0.0929
FB000953,Gap,Bottoms,Summer,37.39,34.0,23,4.3,0,0.3003
FB000954,Uniqlo,Shoes,Fall,199.14,0.0,18,,0,0.081
FB000955,Zara,Shoes,Fall,128.68,0.0,8,2.2,0,0.0558
FB000956,Uniqlo,Outerwear,Fall,72.33,51.9,15,5.0,0,0.1437
FB000957,Forever21,Dresses,Winter,162.65,0.0,36,1.4,0,0.1
FB000958,Mango,Bottoms,Summer,28.9,0.0,5,4.6,0,0.1409
FB000959,Forever21,Accessories,Spring,46.26,38.8,43,1.1,0,0.178
FB000960,Zara,Tops,Spring,29.2,5.5,25,1.4,0,0.0865
FB000961,Mango,Outerwear,Summer,101.04,0.0,35,3.5,0,0.1087
FB000962,Forever21,Dresses,Fall,54.81,0.0,41,1.2,1,0.1076
FB000963,H&M,Shoes,Summer,110.94,42.1,28,4.0,0,0.1246
FB000964,Mango,Tops,Summer,100.5,0.0,12,2.7,1,0.2227
FB000965,Mango,Shoes,Spring,70.56,23.6,32,2.2,0,0.1459
FB000966,Ann Taylor,Shoes,Summer,69.98,56.6,8,2.1,0,0.1586
FB000967,Mango,Dresses,Winter,63.74,6.3,43,3.4,0,0.1333
FB000968,Ann Taylor,Shoes,Fall,63.76,47.4,45,3.0,1,0.3305
FB000969,Zara,Tops,Winter,49.56,28.8,42,3.7,0,0.1849
FB000970,Banana Republic,Outerwear,Winter,180.89,18.7,47,,0,0.1311
FB000971,Forever21,Bottoms,Fall,11.64,54.5,34,2.4,0,0.2376
FB000972,Mango,Dresses,Summer,50.87,6.6,17,1.7,0,0.1901
FB000973,Forever21,Bottoms,Winter,43.32,0.0,0,2.6,0,0.1971
FB000974,Forever21,Accessories,Winter,75.09,0.0,41,3.5,0,0.1855
FB000975,Uniqlo,Dresses,Spring,167.46,0.0,4,1.3,0,0.0756
FB000976,Banana Republic,Shoes,Fall,73.08,34.3,3,2.2,0,0.1314
FB000977,Uniqlo,Bottoms,Fall,59.36,0.0,16,,0,0.1323
FB000978,Banana Republic,Shoes,Fall,199.46,0.0,15,1.4,0,0.0988
FB000979,Forever21,Shoes,Fall,36.23,50.2,28,3.6,0,0.1923
FB000980,Mango,Bottoms,Fall,62.64,27.6,47,1.1,0,0.1266
FB000981,Forever21,Accessories,Spring,31.51,40.2,7,2.7,0,0.1567
FB000982,Banana Republic,Outerwear,Fall,104.18,0.0,12,5.0,0,0.1241
FB000983,H&M,Outerwear,Winter,55.33,58.2,24,,0,0.165
FB000984,H&M,Shoes,Fall,64.4,0.0,40,4.9,0,0.1125
FB000985,Zara,Bottoms,Summer,34.07,0.0,25,4.2,1,0.3537
FB000986,Zara,Bottoms,Winter,23.7,45.3,1,3.4,0,0.2075
FB000987,Uniqlo,Outerwear,Spring,122.92,0.0,41,2.9,0,0.1072
FB000988,Zara,Shoes,Spring,142.84,0.0,36,,0,0.1251
FB000989,Gap,Shoes,Summer,131.55,0.0,45,1.8,0,0.1931
FB000990,Zara,Outerwear,Spring,192.58,0.0,16,1.2,0,0.0826
FB000991,Ann Taylor,Accessories,Spring,33.56,0.0,24,3.0,0,0.1888
FB000992,Uniqlo,Accessories,Summer,59.1,0.0,29,1.3,0,0.2281
FB000993,Gap,Shoes,Fall,86.56,20.7,28,2.0,1,0.2636
FB000994,Ann Taylor,Bottoms,Fall,59.1,0.0,47,4.6,0,0.1563
FB000995,Gap,Shoes,Spring,99.33,0.0,16,3.9,0,0.1165
FB000996,Ann Taylor,Dresses,Winter,92.75,0.0,29,,1,0.303
FB000997,Zara,Tops,Summer,116.82,0.0,34,,0,0.1887
FB000998,Ann Taylor,Outerwear,Summer,117.45,9.5,17,4.0,0,0.1792
FB000999,Banana Republic,Dresses,Spring,131.62,3.0,16,,0,0.1185
FB001000,Gap,Dresses,Fall,34.52,28.3,41,,0,0.2356
FB001001,Mango,Dresses,Fall,74.77,47.7,7,,0,0.0709
FB001002,Forever21,Tops,Spring,51.72,0.0,50,,0,0.1753
FB001003,Zara,Accessories,Fall,11.29,38.3,14,1.1,0,0.1604
FB001004,Mango,Outerwear,Spring,152.64,29.0,32,2.8,1,0.2937
FB001005,Gap,Accessories,Spring,20.77,0.0,31,2.0,0,0.2436
FB001006,Gap,Accessories,Summer,77.96,0.0,39,4.8,0,0.2891
FB001007,Zara,Accessories,Fall,47.96,34.6,45,2.1,0,0.1887
FB001008,Forever21,Accessories,Fall,55.74,25.9,31,1.9,1,0.1774
FB001009,Gap,Bottoms,Fall,35.36,24.2,8,3.2,0,0.1322
FB001010,Mango,Dresses,Fall,108.19,0.0,21,,0,0.1056
FB001011,Zara,Dresses,Spring,62.82,0.0,36,2.1,0,0.1462
FB001012,Zara,Tops,Summer,24.42,57.4,46,3.1,0,0.1797
FB001013,H&M,Outerwear,Winter,153.59,0.0,31,2.9,1,0.1218
FB001014,Mango,Shoes,Winter,101.14,0.0,43,2.8,0,0.1242
FB001015,Ann Taylor,Bottoms,Spring,37.04,15.6,31,1.7,1,0.3377
FB001016,Zara,Outerwear,Winter,68.33,47.5,21,,0,0.1237
FB001017,Gap,Dresses,Winter,153.12,0.0,27,3.3,0,0.1708
FB001018,Forever21,Tops,Summer,32.63,12.1,43,3.2,0,0.1679
FB001019,Mango,Tops,Summer,41.05,0.0,24,,0,0.1602
FB001020,Forever21,Shoes,Fall,61.04,0.0,43,1.9,0,0.1221
FB001021,Ann Taylor,Tops,Summer,97.17,0.0,35,3.0,0,0.1864
FB001022,Uniqlo,Accessories,Summer,63.45,0.0,4,3.9,0,0.1831
FB001023,Mango,Tops,Fall,117.39,0.0,14,3.2,0,0.1248
FB001024,Banana Republic,Tops,Spring,32.89,0.0,6,4.6,0,0.0702
FB001025,Ann Taylor,Bottoms,Spring,63.0,38.6,14,4.0,0,0.1271
FB001026,Gap,Shoes,Spring,105.71,32.2,5,2.0,0,0.0834
FB001027,Gap,Outerwear,Fall,178.39,0.0,29,4.2,0,0.174
FB001028,H&M,Outerwear,Spring,151.1,0.0,24,2.4,0,0.1253
FB001029,Forever21,Tops,Summer,40.6,55.4,2,2.5,0,0.1033
FB001030,H&M,Tops,Fall,52.26,41.3,50,,0,0.1824
FB001031,Ann Taylor,Dresses,Summer,147.58,0.0,10,4.3,0,0.1401
FB001032,Banana Republic,Dresses,Summer,79.98,0.0,25,1.5,0,0.2288
FB001033,H&M,Dresses,Fall,86.38,0.0,40,2.7,0,0.1112
FB001034,Banana Republic,Tops,Summer,28.18,40.4,26,4.4,0,0.2665
FB001035,Forever21,Outerwear,Spring,152.12,22.6,33,1.4,0,0.1988
FB001036,Zara,Tops,Spring,72.72,0.0,23,1.6,0,0.1171
FB001037,Gap,Tops,Summer,115.5,0.0,36,,1,0.3273
FB001038,H&M,Accessories,Summer,62.69,8.1,28,4.0,0,0.2585
FB001039,Mango,Tops,Fall,91.03,0.0,20,2.1,0,0.0809
FB001040,Forever21,Outerwear,Fall,83.83,16.5,17,4.6,0,0.1319
FB001041,Gap,Tops,Fall,100.03,0.0,39,1.2,0,0.1264
FB001042,Gap,Accessories,Spring,35.5,29.2,33,4.4,0,0.1554
FB001043,Zara,Bottoms,Summer,33.13,0.0,41,3.3,0,0.1879
FB001044,H&M,Accessories,Spring,67.67,0.0,7,3.3,0,0.0758
FB001045,Banana Republic,Bottoms,Summer,41.05,56.3,36,1.1,0,0.1117
FB001046,Banana Republic,Tops,Fall,30.69,11.2,46,3.4,0,0.1031
